customer_id,first_name,last_name,email,phone,country,city,state,postal_code,segment,acquisition_channel,signup_date,is_active,churn_date,lifetime_value_score,days_since_signup,email_opt_in,sms_opt_in,total_spent,avg_order_value,total_orders,last_activity_date
CUSDGWAJXWY,Katherine,Bell,katherine.bell983@yahoo.com,439.359.6958x7506,US,Hawkinsburgh,New Mexico,93749,Regular,Email,2025-01-22 22:50:03.878525,True,,84.33,331.0,True,False,1945.1399999999999,108.06333333333333,18.0,2025-12-18 01:08:27.215117
CUS1KXJ9PPM,Wendy,Carpenter,wendy.carpenter870@hotmail.com,(947)310-5388,US,Carterborough,South Dakota,37897,Casual,Organic Search,2025-07-12 22:50:03.878525,True,,27.39,160.0,True,False,2005.78,117.98705882352941,17.0,2025-12-15 05:12:02.579839
CUSRA1ZQO7X,Deborah,Baker,deborah.baker745@gmail.com,,US,New Maria,Hawaii,88397,Casual,Paid Search,2025-07-04 22:50:03.878525,True,,38.2,168.0,False,False,10001333.16,714380.9400000001,14.0,2025-12-10 21:23:58.717693
CUSX2O8LHKU,Natasha,Hall,natasha.hall600@gmail.com,879.925.6746x93391,US,,Nevada,49303,Casual,Email,2025-03-07 22:50:03.878525,True,,13.8,287.0,True,False,903.25,90.325,10.0,2025-11-23 01:22:12.945504
CUSBCNNYB7U,Matthew,Smith,matthew.smith382@hotmail.com,916-371-2569x08660,US,New Williamchester,Oregon,76894,Regular,Paid Search,2025-08-04 22:50:03.878525,True,,41.06,137.0,True,True,1907.87,136.27642857142857,14.0,2025-12-14 07:13:12.142582
CUSFX8I8MPE,Jennifer,Whitaker,jennifer.whitaker679@yahoo.com,,US,Lake Annechester,N/A,47183,Casual,Social Media,2025-04-03 22:50:03.878525,False,2025-08-28 22:50:03.878525,32.11,147.0,True,True,2371.26,107.78454545454547,22.0,2025-12-16 04:18:17.563796
CUSP8A0S16S,Jonathan,Hoffman,jonathan.hoffman241@gmail.com,(320)773-7403x3745,US,South Russellmouth,South Carolina,71178,Power User,Paid Search,2025-05-11 22:50:03.878525,,,28.02,222.0,True,False,2113.7,111.24736842105263,19.0,2025-12-17 18:03:19.180963
CUSNJQT79OO,Tracy,Pineda,tracy.pineda614@yahoo.com,,US,North Kelsey,Ohio,24118,Regular,Email,2025-12-04 22:50:03.878525,True,,62.69,15.0,False,True,2160.09,135.005625,16.0,2025-12-19 22:44:06.760312
CUS2E9IPRJH,James,Coleman,james.coleman505@gmail.com,,US,Lake Marcus,Indiana,50863,Casual,Organic Search,2025-08-12 22:50:03.878525,False,2025-11-29 22:50:03.878525,17.96,109.0,False,False,2207.99,137.999375,16.0,2025-12-17 07:13:49.520155
CUSELH44T8N,Amanda,Graves,amanda.graves683@hotmail.com,555.536.8856,US,East Timothychester,Tennessee,98183,NULL,Referral,2025-04-30 22:50:03.878525,True,,9.5,233.0,True,True,1942.88,149.4523076923077,13.0,2025-11-21 12:54:45.539040
CUS3WPXPB50,Jennifer,,jennifer.adams737@hotmail.com,+1-943-498-9926x98879,U  S,North Denisestad,Michigan,09990,Casual,Referral,2025-04-01 22:50:03.878525,True,,20.84,262.0,False,True,883.88,88.388,10.0,2025-11-30 09:22:10.946909
CUSK398MDAC,Lauren,Dennis,lauren.dennis374@gmail.com,5589931936,US,East Gilbert,Connecticut,52872,Regular,Social Media,2025-01-30 22:50:03.878525,True,,16.02,323.0,False,,1464.84,81.38,18.0,2025-11-21 20:49:55.614406
CUSPLP2N3P7,Paul,Brown,,001-224-892-5042x59853,US,Port Paul,Maryland,82839,Power User,Affiliate,2025-02-28 22:50:03.878525,True,,37.85,294.0,True,False,1879.17,110.53941176470589,17.0,2025-12-08 17:44:52.689509
CUS08JJED09,Hannah,Ford,hannah.ford284@yahoo.com,656-337-0182x72771,US,New Carly,Hawaii,04644,Casual,Email,2025-10-16 22:50:03.878525,False,2025-11-18 22:50:03.878525,21.77,33.0,True,False,2556.92,159.8075,16.0,2025-12-16 21:07:41.496192
CUSRB1GR1WX,Gwendolyn,Romero,gwendolyn.romero559@gmail.com,+1-920-392-6016,US,East Crystal,Oregon,66940,Power User,Email,2025-10-28 22:50:03.878525,True,,29.09,52.0,True,False,1640.96,126.22769230769231,13.0,2025-12-16 16:53:15.608548
CUS6CMJ9R6Q,Daniel,Fuller,daniel.fuller857@hotmail.com,,US,Holdenshire,Arizona,89421,Casual,Social Media,2025-12-03 22:50:03.878525,True,,48.53,16.0,False,False,3468.04,144.50166666666667,24.0,2025-12-19 01:32:42.736314
CUSBN4JRLUE,Nathan,Patel,nathan.patel763@hotmail.com,606.726.0778x84333,US,Howardhaven,New York,49369,Regular,Direct,2025-06-20 22:50:03.878525,True,,44.11,182.0,True,False,1332.01,102.46230769230769,13.0,2025-12-17 19:11:58.943734
CUS6G  D9OVDE,Blake,Reid,blake.reid645@yahoo.com,001-474-673-2850x6752,US,Aaronburgh,Arkansas,91192,Regular,Email,2025-03-24 22:50:03.878525,True,,63.35,270.0,False,True,0.0,0.0,0.0,
CUS0EVRB64P,Jenna,Mathis,jenna.mathis589@hotmail.com,5548300530,US,Bakerberg,Mississippi,14817,Regular,Social Media,2025-01-29 22:50:03.878525,True,,57.49,324.0,True,False,2246.18,118.21999999999998,19.0,2025-11-24 23:48:06.440318
CUSWWX5LS4T,Natalie,Hopkins,natalie.hopkins893@hotmail.com,237.907.9335x36711,US,Grantfort,Minnesota,49030,Casual,Organic Search,2025-08-31 22:50:03.878525,False,2025-11-11 22:50:03.878525,13.01,72.0,True,True,1704.77,89.72473684210526,19.0,2025-12-17 00:51:52.732289
CUSLIGFVHI7,Brandon,Hardin  g,brandon.harding4@gmail.com,425-713-6590x95260,US,Davishaven,Tennessee,60129,VIP,Referral,2025-04-13 22:50:03.878525,True,,97.23,250.0,True,False,5952.47,270.5668181818182,22.0,2025-12-17 22:37:04.953936
CUSBOXH5XS2,Michelle,Black,michelle.black340@yahoo.com,+1-458-628-6761x50301,US,Lake Edward,Minnesota,31620,Casual,Direct,2025-06-04 22:50:03.878525,True,,24.99,198.0,False,False,1830.77,122.05133333333333,15.0,2025-12-19 17:20:13.700218
CUSR1LGEX7D,Lisa,Park,lisa.park961@yahoo.com,+1-283-998-1588x562,,,Texas,55502,Regular,Affiliate,2025-10-13 22:50:03.878525,True,,65.72,67.0,True,False,2577.63,135.66473684210527,19.0,2025-12-19 10:16:12.466534
CUSSAFZDVYZ,Sheila,Johnson,sheila.johnson928@yahoo.com,538.275.4450x790,US,Beckyfurt,North Carolina,15854,Power User,Organic Search,2025-10-29 22:50:03.878525,True,,88.98,51.0,False,True,2459.53,144.67823529411766,17.0,2025-12-16 02:12:23.430620
CUST4UHXWZ8,Joshua,Tran,joshua.tran572@gmail.com,,US,North Kimberlychester,Idaho,23986,Power User,Referral,2025-05-19 22:50:03.878525,True,,30.26,-179.15280517385176,True,True,1843.49,122.89933333333333,15.0,2025-12-14 21:24:47.780441
CUS1LK3ZSNP,Jeremy,Simpson,jeremy.simpson80@hotmail.com,(706)724-6209x054,US,,Kentucky,29938,Casual,Paid Search,2025-06-15 22:50:03.878525,True,,,187.0,False,False,1817.09,95.63631578947368,19.0,2025-12-08 17:40:34.738593
CUS1A0Z1W4S,Valerie,Richardson,valerie.richardson828@gmail.com,+1-797-749-7170,US,Lake Mary,  Illinois,70341,Casual,Direct,2025-06-03 22:50:03.878525,True,,27.35,199.0,False,False,1764.34,117.62266666666666,15.0,2025-12-19 04:04:12.951770
CUSMWEHWEFO,Robin,Smith,robin.smith621@yahoo.com,,US,Darrenmouth,Tennessee,55298,Regular,Direct,2025-06-18 22:50:03.878525,True,,83.55,184.0,True,False,2116.84,92.03652173913044,23.0,2025-12-17 22:50:49.718197
CUSP46XXB35,NULL,Allison,travis.allison131@gmail.com,,US,Lake Tracyfurt,Connecticut,10124,Power User,Organic Search,2025-08-17 22:50:03.878525,True,,55.06,124.0,True,False,2308.88,128.2711111111111,18.0,2025-12-11 15:06:29.161509
CUSTGQ4WWJ8,Jeffrey,Smith,jeffrey.smith28@yahoo.com,+1-626-542-3446x355,Us,Victoriaborough,Iowa,46592,NULL,Affiliate,2025-08-16 22:50:03.878525,True,,39.8,125.0,True,True,1998.42,99.921,20.0,2025-12-15 03:33:51.388764
CUSIX8SVQBI,Kayla,Nichols,kayla.nichols768@yahoo.com,(728)220-6277x4057,US,Port Michaelastad,Nevada,70302,Casual,Social Media,2025-03-16 22:50:03.878525,True,,24.6,278.0,True,False,1968.04,109.33555555555556,18.0,2025-12-04 07:32:35.305024
CUSOHVL2DTM,Carol,Hatfield,carol.hatfield545@hotmail.com,,US,East Marissa,Mississippi,79403,VIP,Paid Search,2025-08-07 22:50:03.878525,True,,100.0,134.0,False,False,6293.95,314.6975,20.0,2025-12-18 17:36:32.462423
CUSTNFPE08N,Christopher,Bright,christopher.bright165@yahoo.com,(892)751-0136,US,South Michael,New Hampshire,24770,Regular,Social Media,2025-05-04 22:50:03.878525,True,,14.51,229.0,False,True,1666.67,119.04785714285715,14.0,2025-12-14 18:07:33.038417
CUSXUTGR5YQ,Bryan,Lawrence,bryan.lawrence727@yahoo.com,533.514.5609x29057,US,Nunezburgh,Vermont,64481,Regular,Organic Search,2025-07-17 22:50:03.878525,True,,3.77,155.0,True,True,10002228.797465896,555679.3776369942,18.0,2025-12-09 14:10:29.760852
CUS97WLIW6F,Alex,Anderson,alex.anderson890@hotmail.com,447-249-7726,US,Guerrerofurt,Michigan,88698,Regular,Organic Search,2025-09-18 22:50:03.878525,True,,45.34,92.0,True,False,1526.78,117.44461538461539,13.0,2025-12-12 19:46:44.751910
CUSEU0SWIIJ,Joshua,Boyd,joshua.boyd333@gmail.com,(585)268-6591,US,Chungburgh,Georgia,93653,Casual,Social Media,2025-08-29 22:50:03.878525,True,,22.08,112.0,True,False,1948.27,121.766875,16.0,2025-12-09 17:38:23.622919
CUS71QWNT7K,William,Johnson,william.johnson701@yahoo.com,,US,West Monica,Montana,20738,Casual,Email,2025-01-29 22:50:03.878525,True,,42.63,324.0,True,False,1373.2,91.54666666666667,15.0,2025-11-29 15:40:08.750831
CUSOJ745BMP,Grant,Chan,grant.chan862@yahoo.com,(935)204-9884,US,Fernandezton,Alaska,23582,Regular,Direct,2025-07-04 22:50:03.878525,True,,43.53,168.0,False,False,1543.77,140.34272727272727,11.0,2025-12-16 10:35:05.343531
CUSDEVVQ660,Austin,Gates,,664-911-6048x9114,US,West William,New Mexico,39703,Power User,Paid Search,2025-01-03 22:50:03.878525,True,,44.67,350.0,True,True,826.86,59.06142857142857,14.0,2025-11-26 13:51:37.811596
CUSAXXMBN0K,Linda,Rodriguez,linda.rodriguez802@yahoo.com,7353215522,US,West Erinville,Illinois,56909,Regular,Social Media,2025-03-14 22:50:03.878525,True,,54.96,280.0,True,False,1576.88,98.555,16.0,2025-12-04 23:45:30.397275
CUSW3GEKC1Q,Sara,Dunn,sara.dunn835@yahoo.com,+1-214-959-8224,US,Cameronmouth,Colorado,03820,Casual,Social Media,2025-05-16 22:50:03.878525,True,,31.75,217.0,True,True,1649.08,109.93866666666666,15.0,2025-12-18 07:09:49.300475
CUS0IJ2TP7X,Helen,Ward,helen.ward940@yahoo.com,+1-271-758-8802x68655,US,Fischerfort,Oklahoma,90118,Regular,Direct,2025-09-15 22:50:03.878525,True,,47.14,95.0,True,True,1969.99,109.44388888888889,18.0,2025-12-19 12:42:52.880473
CUS2WKY7I6Q,Robert,Mcdaniel,robert.mcdaniel17@hotmail.com,,US,Brandonhaven,Rhode Island,73937,Regular,Email,,True,,35.01,6.0,True,True,2669.91,177.994,15.0,2025-12-19 20:39:21.956621
CUSPIPYSMEO,Rebecca,Warren,rebecca.warren441@gmail.com,,US,Lake Stacyborough,Vermont,59816,Casual,Organic Search,2025-08-13 22:50:03.878525,True,,26.67,128.0,True,True,1270.92,90.78,14.0,2025-12-02 18:33:44.238432
CUS243Y7G4G,Stephen,Walters,stephen.walters110@gmail.com,,US,Andrewfort,Alaska,41955,VIP,Referral,,True,,85.56,181.0,False,False,5193.3285647923385,346.2219043194892,15.0,2025-11-02 12:53:25.930545
CUSLULXWLIF,Amy,Trevino,amy.trevino675@gmail.com,487.207.6991x2918,US,Gregoryshire,California,82927,Regular,Direct,2025-09-12 22:50:03.878525,True,,79.26,98.0,False,False,241.17000000000002,20.0975,12.0,2025-12-06 17:46:50.470056
CUSKDT26E14,Dawn,Kim,dawn.kim644@gmail.com,(812)591-2022x05321,US,Cherylborough,Iowa,12524,Regular,Referral,2025-07-28 22:50:03.878525,True,,47.47,144.0,True,True,2818.67,134.22238095238095,21.0,2025-12-14 20:24:21.600431
CUST9J3KPL1,Kenneth,Molina,kenneth.molina860@yahoo.com,,US,East Heather,South Carolina,81667,Regular,Email,2025-07-15 22:50:03.878525,True,,47.77,157.0,True,False,824.8299999999999,82.48299999999999,10.0,2025-10-17 02:35:28.347067
CUSKG58YQA5,David,,david.chen671@yahoo.com,(997)593-3945x86801,US,East Eugenemouth,Missouri,83258,Regular,Organic Search,,True,,60.87,256.0,True,False,2226.8,117.2,19.0,2025-12-11 11:57:01.716394
CUSIJ1JE7CW,Timothy,Allen,timothy.allen639@yahoo.com,001-690-464-6497x8922,US,Ronaldview,Nebraska,49394,Power User,Email,2025-07-01 22:50:03.878525,True,,48.93,171.0,True,False,1633.29,108.886,15.0,2025-12-13 15:29:41.402227
CUSCEAR0ADN,Ian,Smith,ian.smith809@hotmail.com,001-511-995-0193x71068,US,Hayshaven,Massachusetts,95143,Regular,Organic Search,2025-03-26 22:50:03.878525,True,,61.33,268.0,True,False,2762.36,120.10260869565218,23.0,2025-12-17 06:41:53.194233
CUS1GVR8ZJM,Lisa,Vargas,lisa.vargas692@hotmail.com,(203)346-0203x6912,US,Wrightshire,Louisiana,34602,Casual,Email,2025-05-14 22:50:03.878525,True,,44.87,219.0,True,False,1393.84,99.55999999999999,14.0,2025-12-07 22:40:26.469412
CUSVRF9CRUG,Amber,Schneider,amber.schneider510@yahoo.com,001-273-383-6199x9365,US,Lake Michaelville,Washington,81476,Casual,Paid Search,2025-11-27 22:50:03.878525,True,,32.59,22.0,True,False,1972.76,123.2975,16.0,2025-12-16 08:14:43.052743
CUSJSOZPE6J,Brittany,Silva,brittany.silva891@yahoo.com,9827212393,US,East Derek,Pennsylvania,05101,Casual,Affiliate,2025-09-13 22:50:03.878525,True,,29.46,97.0,True,False,1701.29,141.77416666666667,12.0,2025-12-08 09:34:18.292422
CUSK3UDFE0V,Jonathan,Casey,jonathan.casey22@yahoo.com,,US,Lake Sandra,Colorado,47974,Power User,Email,2025-06-07 22:50:03.878525,True,,66.8,195.0,True,False,1937.29,107.62722222222222,18.0,2025-12-16 03:26:02.550995
CUSOU9CAZV3,David,Meyer  ,david.meyer59@gmail.com,,US,Jamesfurt,Vermont,73039,Power User,Paid Search,2025-10-30 22:50:03.878525,True,,71.08,50.0,False,False,2179.7,155.69285714285712,14.0,2025-12-18 04:13:51.740485
CUSTHUMFO7O,Patricia,Beck,patricia.beck57@yahoo.com,8296846808,US,South Paul,West Virginia,81294,Regular,Affiliate,2025-08-03 22:50:03.878525,True,,44.76,138.0,True,True,1191.36,108.30545454545454,11.0,2025-12-11 23:43:54.603032
CUSCZUY1B3V,NULL,Peterson,david.peterson639@hotmail.com,616-349-3768,US,New Ronald,Florida,83327,Regular,Organic Search,2025-12-05 22:50:03.878525,True,,84.2,14.0,False,False,3387.4070843656323,178.28458338766487,19.0,2025-12-19 12:20:24.504165
CUS3EQBJGHL,Shelly,Barton,shelly.barton974@hotmail.com,457.672.3168,US,North Sarahside,Arkansas,75029,Regular,Organic Search,2025-12-12 22:50:03.878525,True,,64.78,,False,True,2082.13,148.72357142857143,14.0,2025-12-19 01:22:26.238039
CUS8YV9HS5L,Douglas,Crane,douglas.crane277@gmail.com,228-643-1972,US,Crystalmouth,Vermont,29026,Casual,Paid Search,2025-03-09 22:50:03.878525,True,,28.37,285.0,True,True,2128.97,112.05105263157894,19.0,2025-11-09 10:41:33.757751
CUS0PRL353U,Jared,Garcia,jared.garcia898@hotmail.com,,US,Lake James,Massachusetts,89369,Casual,Social Media,2025-07-18 22:50:03.878525,True,,33.22,154.0,True,False,1932.15,128.81,15.0,2025-12-19 15:38:40.936832
CUSYCXLUZL1,Kyle,Moore,kyle.moore404@yahoo.com,+1-286-656-3967x20402,US,Lake Melissa,Indiana,89891,Regular,Email,2025-06-09 22:50:03.878525,True,,69.6,193.0,False,False,1712.631,95.14616666666667,18.0,2025-11-13 19:20:08.158990
CUS1SX3CR9L,Paula,Hart,paula.hart983@hotmail.com,564-572-3167x37561,US,Lake Kathyside,Nevada,05754,Casual,Organic Search,2025-10-04 22:50:03.878525,False,2025-12-07 22:50:03.878525,31.26,64.0,True,False,2495.551,113.43413636363636,22.0,2025-12-05 04:39:39.847416
CUSPMDLR1N1,Tyler,Aguirre,tyler.aguirre377@gmail.com,,US,West Jamie,Michigan,50419,Power User,Affiliate,2025-11-08 22:50:03.878525,True,,86.07,41.0,True,True,2275.52,126.41777777777777,18.0,2025-12-17 22:21:33.176021
CUSRXSUTWQC,SAMUEL,Melendez,samuel.melendez258@yahoo.com,614.591.8662x75767,US,Richardsonburgh,South Dakota,24860,Regular,Organic Search,2025-10-24 22:50:03.878525,True,,56.1,56.0,False,False,2329.9,129.4388888888889,18.0,2025-12-17 12:56:36.307795
CUS2J77GGNT,Rose,Shah,rose.shah517@hotmail.com,+1-886-241-5586x431,US,North Ryan,Nevada,45859,Regular,Organic Search,2025-07-25 22:50:03.878525,True,,50.47,147.0,False,False,2900.44,131.83818181818182,22.0,2025-12-04 21:26:00.165236
CUSIKCFAX3R,Shawn,Banks,shawn.banks453@gmail.com,(571)849-4444,US,Port Meghanstad,Tennessee,36297,Casual,Paid Search,2025-08-18 22:50:03.878525,False,2025-12-11 22:50:03.878525,26.39,115.0,True,False,3113.37,129.72375,24.0,2025-12-17 05:49:22.547435
CUS6VIJ5MO4,Kyle,Mitchell,kyle.mitchell120@yahoo.com,634.671.3099,US,Bridgesside,Maryland,26133,Regular,Social Media,2025-03-08 22:50:03.878525,True,,100.0,286.0,False,False,2226.93,139.183125,16.0,2025-12-13 15:17:09.158456
CUSAHA5JW27,Alexandra,Gray,alexandra.gray786@hotmail.com,(839)235-6838,US,West Jeremy,Michigan,93184,Casual,E  mail,2025-10-21 22:50:03.878525,False,2025-11-30 22:50:03.878525,27.52,40.0,True,False,1533.4099999999999,153.34099999999998,10.0,2025-12-06 04:27:53.141604
CUSRUMDLTKN,Eric,Farrell,eric.farrell109@gmail.com,790.276.1201,US,Harperburgh,Arizona,77357,  Regular,Organic Search,2025-02-18 22:50:03.878525,True,,45.6,304.0,False,True,1883.48,99.13052631578948,19.0,2025-12-15 11:46:12.115023
CUSL17YJXDT,Colin,Townsend,colin.townsend140@hotmail.com,,US,New Monica,Louisiana,61151,Regular,,2025-08-18 22:50:03.878525,True,,53.16,123.0,True,True,2900.81,152.6742105263158,19.0,2025-12-17 10:38:14.453801
CUSBPXGZ0OK,Ashley,Brennan,ashley.brennan590@yahoo.com,678-730-5930,US,North Daniel,  Arizona,05212,Regular,Paid Search,2025-04-09 22:50:03.878525,True,,50.24,254.0,True,False,2170.09,114.21526315789474,19.0,2025-12-17 13:47:36.941352
CUSVMYHRTBB,Beth,Solis,beth.solis515@gmail.com,920-647-2588x2727,US,Walkerborough,Washington,99652,Casual,Referral,2025-05-07 22:50:03.878525,True,,41.41,226.0,False,False,3153.8895830628653,150.18521824108882,21.0,2025-12-06 10:27:52.686584
CUSMJ52Y1Q4,Mariah,Drake,mariah.drake521@yahoo.com,,Us,Lake Williamfurt,Florida,71857,Casual,Paid Search,2025-02-28 22:50:03.878525,True,,11.97,294.0,False,True,1272.43,97.87923076923077,13.0,2025-10-25 15:57:56.443011
CUS29KWIH21,Andrew,,andrew.evans981@gmail.com,,US,East Davidbury,New Mexico,51462,Casual,Organic Search,2025-09-11 22:50:03.878525,True,,26.66,99.0,True,False,1975.31,131.68733333333333,15.0,2025-12-16 10:24:13.314122
CUSOOHDSOXV,Julie,Lang,julie.lang965@hotmail.com,001-535-807-1347x7363,US,Mccannview,Connecticut,84426,Casual,Social Media,2025-01-20 22:50:03.878525,True,,25.04,333.0,True,False,2090.2,104.50999999999999,20.0,2025-12-17 14:56:37.719944
CUSMOW7YISQ,Michael,Jones,michael.jones102@hotmail.com,(261)723-4907x2477,US,Tracyside,California,73240,Power User,Paid Search,2025-04-09 22:50:03.878525,True,,34.91,254.0,True,True,2786.12,126.64181818181818,22.0,2025-12-19 19:17:10.701333
CUSXDZ2O9E3,Michelle,Armstrong,Michelle.Armstrong47@Yahoo.Com,782.948.3412x69628,US,Josephmouth,Missouri,64508,Casual,Affiliate,2025-09-14 22:50:03.878525,False,2025-10-18 22:50:03.878525,19.01,34.0,False,True,3025.31,168.0727777777778,18.0,2025-12-18 18:16:57.600650
CUSYL389KI4,lEe,Santiago,lee.santiago151@yahoo.com,(355)482-8872x0380,US,Solisshire,California,72921,Regular,Paid Search,2025-08-24 22:50:03.878525,False,2025-10-22 22:50:03.878525,40.33,59.0,True,False,1690.43,120.745,14.0,2025-11-25 03:19:43.518050
CUS34Y7VZDI,Justin,Todd,justin.todd400@gmail.com,001-398-914-5087x870,US,West Shanemouth,Kansas,10391,Power User,Paid Search,2025-11-23 22:50:03.878525,True,,50.34,26.0,True,False,3404.87,130.95653846153846,26.0,2025-12-19 18:27:51.950120
CUSNO3KPKG7,NULL,Anderson,peter.anderson433@hotmail.com,(855)458-5232x52542,US,Karenville,Florida,55350,Casual,Organic Search,2025-01-11 22:50:03.878525,True,,35.23,342.0,False,False,1968.53,85.58826086956522,23.0,2025-12-10 08:41:06.100297
CUSG6F537DW,Darryl,Smith,darryl.smith106@gmail.com,525-336-4418,US,West Daniel,Ohio,81101,Regular,Organic Search,2025-10-02 22:50:03.878525,True,,54.78,,True,False,2592.94,123.47333333333333,21.0,2025-12-08 19:32:29.319929
CUS2AI1SERP,Matthew,hamilton,matthew.hamilton216@yahoo.com,+1-462-434-7241x3980,US,Port Amandaborough,New Hampshire,,Regular,Organic Search,2025-08-13 22:50:03.878525,True,,25.64,128.0,True,True,2098.66,123.4505882352941,17.0,2025-12-14 13:01:38.538015
CUSQ6WHMU3H,Michael,Morton,michael.morton436@yahoo.com,778-839-2544x991,US,Lake Matthew,Florida,37820,Casual,Social Media,2025-09-15 22:50:03.878525,True,,17.19,95.0,True,True,1803.3600000000001,112.71000000000001,16.0,2025-12-19 11:48:25.288622
CUSLFRHPMU4,Carla,Ferguson,carla.ferguson588@hotmail.com,5874301818,US,Port Richard,North Carolina,77307,Regular,Referral,2025-10-29 22:50:03.878525,True,,71.17,51.0,True,True,2271.9100000000003,151.4606666666667,15.0,2025-12-17 06:50:39.543828
CUSJ686B0E7,Scott,Vasquez,scott.vasquez389@yahoo.com,,US,Holtfurt,New Jersey,67015,Casual,Email,2025-11-28 22:50:03.878525,True,,33.6,21.0,False,False,2945.61,140.26714285714286,21.0,2025-12-18 10:31:22.483507
CUS9XK2P0E1,Tyler,Berry,tyler.berry32@gmail.com,001-862-523-5700x15121,US,East Alyssa,Vermont,24730,Casual,Referral,2025-04-20 22:50:03.878525,True,,43.39,243.0,True,True,10002861.94,400114.4776,25.0,2025-12-19 17:15:52.756359
CUSEIOCFSGR,Heather,Smith,heather.smith950@yahoo.com,7737884375,US,Youngton,North Carolina,88361,Casual,Direct,2025-01-11 22:50:03.878525,True,,20.69,342.0,True,True,1178.91,84.20785714285715,14.0,2025-11-15 13:44:11.426851
  CUSEZW6FU9Z,Shawn,Williams,shawn.williams43@gmail.com,,US,West Nancy,Colorado,72880,VIP,Referral,2025-11-21 22:50:03.878525,False,,97.23,28.0,True,False,0.0,0.0,0.0,
CUSMAUKD5FL,David,Sparks,david.sparks34@gmail.com,001-479-363-5833,US,,Massachusetts,58189,Regular,Affiliate,2025-09-28 22:50:03.878525,True,,26.66,82.0,False,False,1995.94,133.06266666666667,15.0,2025-12-13 19:33:56.809675
CUS7ZS5D4MO,Joseph,Smith,joseph.smith421@hotmail.com,378-817-3547,US,South Patriciaton,Colorado,29862,Regular,Paid Search,2025-06-05 22:50:03.878525,True,,46.82,197.0,True,False,1628.86,101.80375,16.0,2025-11-14 20:38:36.508179
CUSDVXI2Z5Z,Joseph,Frank,joseph.frank509@yahoo.com,764.414.1803x54736,US,North Jacob,New Mexico,99241,Regular,Organic Search,2025-06-02 22:50:03.878525,True,,15.75,200.0,True,False,2311.02,115.551,20.0,2025-12-06 04:27:42.930833
CUSNYWXB8EE,Ronald,Rose,ronald.rose56@gmail.com,+1-968-343-9164x8541,US,Currytown,North Dakota,76955,Power User,,2025-08-25 22:50:03.878525,False,2025-11-30 22:50:03.878525,78.14,97.0,False,False,2240.06,131.76823529411763,17.0,2025-12-13 14:52:10.545625
CUS67M3N2VJ,Courtney,Wood,courtney.wood908@gmail.com,(388)622-4754x05441,US,New Dawn,West Virginia,52913,Casual,Paid Search,2025-12-01 22:50:03.878525,True,,16.36,18.0,True,True,2495.64,138.64666666666665,18.0,2025-12-19 16:00:12.496926
CUSG3RHOMXM  ,Pamela,Brown,pamela.brown934@gmail.com,,US,Lake Justinview,Illinois,89280,Casual,Referral,2025-11-21 22:50:03.878525,True,,24.86,28.0,False,False,192.76,192.76,1.0,2025-11-24 21:39:22.322120
CUSY225JCO0,Misty,Brown,misty.brown677@gmail.com,(984)768-0317,US,Dominguezburgh,West Virginia,29399,Power User,Organic Search,2025-12-14 22:50:03.878525,True,,98.71,5.0,False,False,2932.82,162.93444444444447,18.0,2025-12-19 14:51:14.669621
CUS288JAURM,Heather,Schmidt,heather.schmidt723@hotmail.com,(268)904-1822x33336,US,Dominguezview,Arizona,49904,Casual,Organic Search,2025-05-21 22:50:03.878525,,,0.0,212.0,True,False,2169.27,120.515,18.0,2025-12-05 16:51:47.817600
CUSGBB4BTHV,Michele,Edwards,michele.edwards124@gmail.com,899-896-5681,US,East Melissa,iNDIAna,30526,Power User,Referral,2025-04-24 22:50:03.878525,True,,35.44,239.0,False,,1770.19,126.44214285714285,14.0,2025-12-04 11:44:10.376712
CUSF8WAB8LP,April,Jones,april.jones740@gmail.com,996.996.8025x961,,Margarettown,Pennsylvania,86043,Power User,Content Marketing,2025-05-05 22:50:03.878525,True,,29.21,228.0,,False,1678.32,119.88,14.0,2025-12-17 23:26:28.257459
CUSPBP5DB64,Morgan,Jordan,morgan.jordan492@gmail.com,647.511.7057,US,port michael,Idaho,46047,Casual,Paid Search,2025-11-19 22:50:03.878525,True,,34.33,30.0,True,False,829.78,103.7225,8.0,2025-12-18 15:33:34.901957
CUST5G15DNM,Christina,Campos,christina.campos624@gmail.com,949.360.4307,US,Mikaylaside,Indiana,41225,Regular,Social Media,2025-05-25 22:50:03.878525,True,,49.28,208.0,False,True,1752.2,109.5125,16.0,2025-12-11 23:40:14.207972
CUSLXQY2DDW,Terri,Zavala,terri.zavala155@gmail.com,844.835.0658,US,West Daniel,Vermont,3  0737,VIP,Paid Search,2025-03-01 22:50:03.878525,True,,79.05,293.0,False,False,6331.76,301.51238095238097,21.0,2025-12-19 07:02:18.434987
CUSC97Q1KN1,Haley,Stevens,haley.stevens653@gmail.com,797-417-1829x5128,US,Alexiston,Maine,26878,Power User,Paid Search,2025-10-05 22:50:03.878525,True,,53.19,75.0,True,True,2767.81,138.3905,20.0,2025-12-18 20:54:01.384454
CUSAB3ZAPGB,Mary,Bowers,mary.bowers617@gmail.com,+1-713-787-0628x24104,US,East Derekburgh,New Mexico,77456,Regular,Email,2025-04-05 22:50:03.878525,True,,51.29,258.0,True,False,1729.6299999999999,115.30866666666665,15.0,2025-12-11 13:31:23.862556
